instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
3,0.003,2,18,0.01789561,0.41131134,0.056126,False,"[2.551822433256229, -0.4462715456447865, 4.08953173763694, 5.255277718126795]"
3,0.003,2,19,-0.00396732,0.48587489,0.03821759,False,"[-0.6567108608321647, 2.6711199422912153, 3.60037717727138, 6.567535617064843]"
3,0.003,2,20,0.00197921,0.46197238,0.04348411,False,"[2.5073228062334683, -0.45969734455813027, 3.713439088972874, 6.118052195985]"
3,0.003,2,21,0.00841787,0.43321733,0.04555571,False,"[2.512975946496585, 2.655635284726259, 3.270849800398267, 5.896812137134385]"
3,0.003,2,22,-0.00267068,0.48029758,0.03995572,False,"[2.4804907269185574, 2.652091778859686, 3.4340469878897024, 6.576698623968095]"
3,0.003,2,23,0.01060753,0.42345417,0.04312644,False,"[2.5067699379739863, 2.6734965056031745, 3.165156155840109, 5.826351012752117]"
3,0.003,2,24,0.00538561,0.44363947,0.03867491,False,"[-0.627076203310785, 2.6672276228404286, 3.2072635533650877, 6.108359728033294]"
3,0.003,2,25,0.00775523,0.43872487,0.04722597,False,"[2.51774763955875, 2.6905386352280085, 3.711982553429078, 5.774102742073136]"
3,0.003,2,26,0.00174406,0.45935865,0.04061705,False,"[2.4981686113998904, 2.6777704104109907, 3.4882381340256403, 6.191967154380247]"
3,0.003,2,27,0.01539868,0.41496901,0.05388088,False,"[2.549453641043014, 2.680579664034185, 3.822014526050256, 5.374013677787089]"
3,0.003,2,28,-0.0028375,0.4807117,0.03673426,False,"[2.5029624664299064, 2.6872168890949437, 3.6853187727720242, 6.444581294485367]"
3,0.003,2,29,-0.00340519,0.479586,0.03096386,False,"[2.490524463874587, 2.6634606513260537, 3.212925114433234, 6.752769673283469]"
3,0.003,2,30,-0.00142505,0.47324731,0.03716055,False,"[2.505436739810273, 2.683058985744945, 3.5833826848555774, 6.368812142546371]"
3,0.003,2,31,0.03969011,0.31827676,0.00712173,False,"[1.203444368601548, 2.60044233389333, -3.4279170163132404, 4.1468395754797625]"
3,0.003,2,32,0.00534835,0.46403073,0.05001407,False,"[2.540695593961813, 2.670131652254489, 4.114016418681259, 6.018059000846013]"
3,0.003,2,33,0.03739649,0.3453436,0.05906952,False,"[-0.5638569011182518, 2.739636136290276, 4.0502011758313, 4.341811255704543]"
3,0.003,2,34,0.00086645,0.46611833,0.0425452,False,"[2.4801714650639752, 2.695237233790309, 3.7389415399094497, 6.2147562713784055]"
3,0.003,2,35,0.00343926,0.45279162,0.0378033,False,"[2.5028208840268533, 2.723626214187521, 3.692773186646921, 6.09208186608178]"
3,0.003,2,36,-0.00329202,0.48158786,0.03628534,False,"[-0.644781807223969, 2.682928932620409, 3.6153999383223776, 6.49386034794396]"
3,0.003,2,37,-0.00486005,0.4865081,0.03222101,False,"[2.502026617349184, 2.669053706178762, 3.4095541845375035, 6.714691089979741]"
3,0.003,2,38,0.0173478,0.42161608,0.05317877,False,"[2.549840347274601, -0.421002612776097, 4.390135855841971, 5.365887924161807]"
3,0.003,2,39,0.02255642,0.38235092,0.05794794,False,"[2.5034833165600365, 2.703252237661771, 3.510855887420231, 5.115475992485976]"
3,0.003,2,40,0.00899408,0.43778109,0.05363409,False,"[2.519662725245494, 2.664963861581339, 3.7770645393440967, 5.73325276671334]"
3,0.006,2,1,0.11307467,0.39800324,0.16819537,False,"[2.5236927815804235, 2.6625062590181723, 3.0584708827679274, 5.0402119068689615]"
3,0.006,2,2,0.11917939,0.37115061,0.18128704,False,"[2.5177699145959305, 2.656971654161537, 3.1520554400625467, 4.681555077890679]"
3,0.006,2,3,0.10912453,0.41539856,0.16708286,False,"[2.536016562347439, 2.6601853859025333, 3.192149483743835, 5.207674325646276]"
3,0.006,2,4,0.11642612,0.38439197,0.1834863,False,"[2.5289393780790808, 2.6648515286271373, 3.3637722985328287, 4.763623773397783]"
3,0.006,2,5,0.10835739,0.41748112,0.17116047,False,"[2.5324997385731023, 2.6557164256340617, 3.297118300119892, 5.21694789113684]"
3,0.006,2,6,0.12088959,0.3627502,0.18569835,False,"[-0.6342457468763284, 2.6613043391714757, 3.206425163248033, 4.594606603206775]"
3,0.006,2,7,0.11475034,0.39001879,0.17433182,False,"[2.525027035455988, 2.650651490249914, 3.1082594215780626, 4.9190119721166745]"
3,0.006,2,8,0.1150015,0.38653581,0.17538533,False,"[2.512574552136278, 2.6657183417438763, 3.1348915052560518, 4.887809232877583]"
3,0.006,2,9,0.10977026,0.41331783,0.17265595,False,"[2.542692155347835, 2.6584267374302275, 3.3181854268151656, 5.121166891206365]"
3,0.006,2,10,0.10544633,0.43699123,0.16614987,False,"[2.548040052734871, 2.6589948713571516, 3.4193787770863433, 5.444697171103481]"
3,0.006,2,11,0.1517076,0.27403068,0.18669159,False,"[2.462810964772916, 2.6641072019453915, 2.7139502264416007, 3.8369516846030964]"
3,0.006,2,12,0.1166505,0.38145956,0.17490935,False,"[2.5163386526458953, 2.667505927736546, 3.092924382649822, 4.824227373864154]"
3,0.006,2,13,0.11390317,0.3938801,0.17120806,False,"[2.5238093817056253, 2.6568964110183395, 3.0792797575538993, 4.978028498420683]"
3,0.006,2,14,0.11503503,0.38862373,0.17982737,False,"[2.5293725999604515, 2.659974851996736, 3.2747694122095217, 4.835105114353175]"
3,0.006,2,15,0.11100243,0.4047072,0.1736955,False,"[2.528264580708078, 2.660759912101323, 3.249819128150839, 5.054954673647213]"
3,0.006,2,16,0.11210366,0.40233543,0.18349125,False,"[2.5320478967428546, -0.48872582182481294, 3.4816600700008262, 4.973825187417431]"
3,0.006,2,17,0.13151788,0.32957743,0.1865841,False,"[2.499134673462573, -0.47347088295924844, 3.0447535640193393, 4.272910792396679]"
3,0.006,2,18,0.12091866,0.36771262,0.18239159,False,"[2.52509985134184, -0.5111994794562975, 3.106531472802948, 4.673870048818885]"
3,0.006,2,19,0.11656378,0.38195529,0.18026537,False,"[2.523931103232259, 2.6639424866027475, 3.2372021154367494, 4.7721019061601995]"
3,0.006,2,20,0.17933137,0.28797196,0.04459563,False,"[4.3358997606357415, 2.597541157211501, -2.6652490051690014, 2.7762557649564976]"
3,0.006,2,21,0.1330069,0.32345215,0.18576072,False,"[2.4832793917052203, 2.6515223306819777, 2.9094642423825006, 4.2868473380588075]"
3,0.006,2,22,0.11447202,0.39057486,0.17384714,False,"[2.5232654761432545, 2.666086014089686, 3.142775670694547, 4.908250690482855]"
3,0.006,2,23,0.12072678,0.36636403,0.18970057,False,"[2.5221313842484543, 2.6529129380172627, 3.3550325635115823, 4.5804409730106075]"
3,0.006,2,24,0.11750395,0.37932919,0.19145499,False,"[2.523885215706701, -0.4928280050202908, 3.4907485160930256, 4.716297034992921]"
3,0.006,2,25,0.11015943,0.41143415,0.18157571,False,"[-0.6105596943344072, 2.6512957726811206, 3.5105338675000044, 5.097846529077596]"
3,0.006,2,26,0.10724479,0.42660081,0.16303799,False,"[2.544924124193858, 2.6674878429349365, 3.2434558909341855, 5.3363522524815785]"
3,0.006,2,27,0.11497118,0.38727282,0.1795316,False,"[2.521058931604285, 2.6650478898864156, 3.2573815279709715, 4.840687580145525]"
3,0.006,2,28,0.11098137,0.40584874,0.17185612,False,"[2.532330475368164, 2.6600075994124355, 3.2158858771741716, 5.070725779706808]"
3,0.006,2,29,0.14554749,0.31011199,0.15792179,False,"[2.478654761794313, 2.682498227608741, 2.2755937795644017, 4.414664787515057]"
3,0.006,2,30,0.11094151,0.40431948,0.17482324,False,"[2.5245691278781934, 2.661721669015348, 3.274879883621609, 5.05280772954244]"
3,0.006,2,31,0.11459612,0.39043507,0.18307926,False,"[2.5265397048977354, -0.47912549192525217, 3.385904149895306, 4.841868989378994]"
3,0.006,2,32,0.11200435,0.40243539,0.17219324,False,"[2.5354488088850404, 2.657945909632709, 3.1924515954566566, 5.025111110224424]"
3,0.006,2,33,0.11728051,0.37551696,0.18653058,False,"[-0.6334322975792244, 2.6551462252728006, 3.3021524232327506, 4.73130552063869]"
3,0.006,2,34,0.10786593,0.42226251,0.17104482,False,"[2.539764276620029, 2.6636540781262856, 3.3836897238315293, 5.238414346057116]"
3,0.006,2,35,0.11208945,0.40306498,0.16734366,False,"[2.531469760457569, -0.47803999323572083, 3.0921856347637777, 5.077364807983402]"
3,0.006,2,36,0.11838745,0.3762003,0.17451267,False,"[2.517869560530402, 2.6701138844308283, 3.0543488288815004, 4.7659885920913085]"
3,0.006,2,37,0.12266383,0.36038922,0.17687237,False,"[-0.6371536759066194, 2.6526376211484526, 2.940616219242653, 4.65178972009302]"
3,0.006,2,38,0.11549564,0.38760602,0.1844798,False,"[2.5315451525627597, -0.4869651941936047, 3.3859995099048654, 4.800794021165595]"
3,0.006,2,39,0.11757934,0.37488589,0.18201267,False,"[2.50677411872425, 2.6495357235382704, 3.1584941953327474, 4.76246587582033]"
3,0.006,2,40,0.12974011,0.33750682,0.17779018,False,"[2.4929499226717575, 2.6624772192157034, 2.8305873010557994, 4.439204016411566]"
3,0.01,2,1,0.23924059,0.23304367,0.30101382,False,"[2.5475857321489266, 2.7131695027532663, 2.370023486887237, 3.8834645986649283]"
3,0.01,2,2,0.24056993,0.21584801,0.30190581,False,"[2.5274316868238342, 2.70808811994626, 2.303752417195269, 3.573788374806819]"
3,0.01,2,3,0.2396023,0.22404115,0.31021439,False,"[-0.5971799655625838, 2.6971930965777773, 2.53995080216012, 3.662507258993498]"
3,0.01,2,4,0.23996707,0.21840291,0.30289692,False,"[2.530824161713357, 2.707363210658328, 2.3330693267248748, 3.6096784053154187]"
3,0.01,2,5,0.35433482,0.10142647,0.21972568,False,"[2.8431070605757265, 2.9625179446457564, 1.766271023820285, 2.111175543627391]"
3,0.01,2,6,0.2420916,0.20757923,0.30475155,False,"[-0.6201367089806805, 2.699755892234014, 2.3623918264217196, 3.4280953355686723]"
3,0.01,2,7,0.26740501,0.16613827,0.27485525,False,"[2.451577298223758, 2.723518242546806, 1.7175328483463939, 3.0783808803896426]"
3,0.01,2,8,0.23878256,0.2267453,0.30529166,False,"[-0.5987965141190101, 2.7066006293865983, 2.422471997287534, 3.7312861455132316]"
3,0.01,2,9,0.24026152,0.21495558,0.30696749,False,"[2.528808730969813, 2.700672081100407, 2.4191027584039952, 3.5431686887869285]"
3,0.01,2,10,0.2399355,0.23888057,0.30916307,False,"[2.561619148329663, 2.704427127488369, 2.6138069277063747, 3.9534135989134254]"
3,0.01,2,11,0.26504473,0.16863152,0.27695678,False,"[2.461673598117755, 2.7161825548063834, 1.7745371289882297, 3.056684534840531]"
3,0.01,2,12,0.23961239,0.21953218,0.30664912,False,"[2.5361928184970397, 2.7008370753974806, 2.4297906974277903, 3.599824128518972]"
3,0.01,2,13,0.23902589,0.22633676,0.30317216,False,"[2.5411693613296924, 2.709918473729898, 2.3722719352454793, 3.734818190485945]"
3,0.01,2,14,0.24312602,0.2043831,0.30361685,False,"[2.5194072319976377, 2.6926807672178588, 2.3447273612572994, 3.380382837095444]"
3,0.01,2,15,0.23974312,0.22220955,0.30145398,False,"[2.535167941118988, 2.710394108892794, 2.316675336725932, 3.6762372235202956]"
3,0.01,2,16,0.23862369,0.23038974,0.30631535,False,"[2.5475083650323236, -0.43522935293336046, 2.46695223917698, 3.7957311782669056]"
3,0.01,2,17,0.24646581,0.19637499,0.30048735,False,"[2.5142000257663075, 2.696151702579474, 2.294419439871518, 3.250621450009505]"
3,0.01,2,18,0.24000716,0.21745453,0.30364683,False,"[2.5301948002064063, 2.7058055939553545, 2.347335596547149, 3.590446422437767]"
3,0.01,2,19,0.2455121,0.19959971,0.29939262,False,"[2.5158561327009354, 2.7015985325578216, 2.2576548664750167, 3.3016042948765314]"
3,0.01,2,20,0.36481619,0.08849998,0.22369471,False,"[-0.2470611358298054, 2.9587409627367993, 1.773122221966235, 1.6426468183966454]"
3,0.01,2,21,0.2392003,0.22840416,0.31012456,False,"[2.5480627194146312, 2.701549345212443, 2.552614061856687, 3.745164089487477]"
3,0.01,2,22,0.2637156,0.16214057,0.283884,False,"[2.448301889940337, 2.7104267608066297, 1.9085577675103822, 2.9609204330175136]"
3,0.01,2,23,0.24264848,0.20962112,0.29854554,False,"[2.5153409479990056, 2.7163171972544684, 2.2094240976815467, 3.5215906770733127]"
3,0.01,2,24,0.23981464,0.21842446,0.30610444,False,"[2.5346359773156864, -0.43732490628017945, 2.4117144543425826, 3.581480950558388]"
3,0.01,2,25,0.24085819,0.24169791,0.30911147,False,"[-0.5755985349900741, 2.7037842901321834, 2.6509138144823483, 4.0223783091578085]"
3,0.01,2,26,0.23866105,0.23071329,0.30472851,False,"[2.5469550141667248, 2.709465236564655, 2.431365146645236, 3.8090250676379815]"
3,0.01,2,27,0.24451816,0.20204706,0.29900743,False,"[2.5142583568654633, 2.7046288758904904, 2.2319401336988776, 3.3594462495921333]"
3,0.01,2,28,0.23878252,0.22622037,0.30665829,False,"[2.5422023907975575, 2.7057577279668026, 2.450377528120262, 3.72202645743821]"
3,0.01,2,29,0.24113735,0.22532563,0.31425446,False,"[-0.5966640418923016, 2.7056345875322516, 2.64762190562648, 3.7026355081636373]"
3,0.01,2,30,0.2387124,0.23333486,0.30682471,False,"[2.5518744527729686, 2.7057096519590633, 2.5007706039875663, 3.847902571017821]"
3,0.01,2,31,0.24072897,0.24551578,0.30309642,False,"[2.5694451872254476, 2.709507070404933, 2.547381232850389, 4.117231125263229]"
3,0.01,2,32,0.24024188,0.21607761,0.30384822,False,"[2.5284439212490444, 2.708214575791439, 2.3461064689561093, 3.568621596624256]"
3,0.01,2,33,0.29616746,0.18760426,0.16827748,False,"[2.008907555894237, 0.6260167729185262, 2.4095166351454282, -1.263451613736949]"
3,0.01,2,34,0.23935305,0.22111332,0.30751813,False,"[2.5372807228185708, 2.7021644154997637, 2.4520170043615797, 3.6300277303865616]"
3,0.01,2,35,0.24351861,0.20334149,0.30113679,False,"[2.5139189053903612, 2.702231064684757, 2.2719104741890686, 3.3857063147133735]"
3,0.01,2,36,0.36640516,0.0865203,0.22451542,False,"[2.8906710584436213, 2.9818223330565345, 1.9184511619398694, 1.5762718998583742]"
3,0.01,2,37,0.31485718,0.16869418,0.15219743,False,"[1.2299497039084117, 2.6024963173101723, -1.7847278806883915, 1.7687004779220057]"
3,0.01,2,38,0.24190167,0.21002099,0.30271493,False,"[2.5255006904583635, -0.43729682917379753, 2.3230415314917954, 3.454034550268815]"
3,0.01,2,39,0.24078242,0.2137452,0.30394734,False,"[2.52867625675336, 2.7017732253719364, 2.353211259649531, 3.516076627204369]"
3,0.01,2,40,0.27154783,0.15399016,0.27550739,False,"[2.442052810342035, 2.716672411714991, 1.7735312939931958, 2.858952076176652]"
3,0.0209,2,1,0.46834615,0.09570595,0.40644819,True,"[2.5855195487251197, -0.3208912651720113, 1.038040762282322, 2.1849288292554627]"
3,0.0209,2,2,0.48747287,0.07386266,0.33406689,True,"[1.895597011688115, 0.8633797100790073, 1.7560492749542718, -0.5248472260369962]"
3,0.0209,2,3,0.58238778,0.05329668,0.31535923,True,"[1.2924928278709327, 1.5059745612200377, 1.135164908616309, 1.6150768276721372]"
3,0.0209,2,4,0.47730581,0.08050937,0.3758198,True,"[2.7245242444949427, 2.9246613318830694, 0.9242972747625984, 2.4522996671318325]"
3,0.0209,2,5,0.43567936,0.10655732,0.43863685,True,"[2.5474173274715985, 2.7497910175363547, 1.3241944790761357, 1.931826469749535]"
3,0.0209,2,6,0.49055602,0.07300963,0.32557447,True,"[5.0047930468368955, 0.8956392327212687, 1.8230737880061392, -0.5677056114712822]"
3,0.0209,2,7,0.43547002,0.10558812,0.43475944,True,"[2.542204391106571, 2.746938196566988, 1.3066341645022075, 1.897199919089376]"
3,0.0209,2,8,0.58002835,0.05435649,0.32080416,True,"[1.2840772873620276, 1.5025836028036648, 1.1299558787656216, 1.8795468865807325]"
3,0.0209,2,9,0.73960411,0.04418603,0.23274508,True,"[4.049092451137105, 1.259609826490944, 1.3747954113303635, 1.935147268135429]"
3,0.0209,2,10,0.4904234,0.10942041,0.453983,True,"[2.621480024620129, 2.7959918905262113, 1.5118883060697335, 2.5150386491888113]"
3,0.0209,2,11,0.46645092,0.09679704,0.40960044,True,"[2.587294893371749, 2.819424870886912, 1.0677815784547036, 2.190199764461892]"
3,0.0209,2,12,0.4360512,0.10730042,0.44133173,True,"[-0.5907041182448389, -0.39218423840346284, 1.337490524167985, 1.9541763760907582]"
3,0.0209,2,13,0.47676197,0.08102062,0.38055792,True,"[2.7357332261372225, 2.9260888560716696, 0.9479246890362606, 2.5502052360600085]"
3,0.0209,2,14,0.43558906,0.10646219,0.43791204,True,"[2.5465982648893593, 2.747491213722571, 1.3245523345800194, 1.9209022647584775]"
3,0.0209,2,15,0.47681374,0.08106871,0.38300972,True,"[2.7410764309425777, 2.9286789745971764, 0.9606117249248192, 2.6132828729093607]"
3,0.0209,2,16,0.47715257,0.08091384,0.38511043,True,"[2.748819474984822, -0.20998198791014078, 0.9752545706068728, 2.6773417886217823]"
3,0.0209,2,17,0.4356411,0.10564464,0.43549139,True,"[2.545493711525282, 2.7499230346155827, 1.297299086591553, 1.9196960735144764]"
3,0.0209,2,18,0.43820456,0.10153363,0.42135293,True,"[2.5158395204486026, 2.749108475162467, 1.237510392940568, 1.8007846780006374]"
3,0.0209,2,19,0.55964049,0.05516692,0.26692896,True,"[1.3564861984728285, 2.724429102375519, -0.5982576315766187, 1.1912191519601913]"
3,0.0209,2,20,0.51273649,0.06930416,0.32591982,True,"[2.406369494424083, -0.3444270565003464, 0.6206387359098813, 1.4695402884551536]"
3,0.0209,2,21,0.43554276,0.10627719,0.43730105,True,"[2.545388448012326, 2.7476708724340777, 1.3208518260670106, 1.9160182173196287]"
3,0.0209,2,22,0.43556005,0.1063143,0.4374115,True,"[2.5461650687600965, -0.3935637384256948, 1.3225776173003938, 1.9173640442325997]"
3,0.0209,2,23,0.43569765,0.10435975,0.43057002,True,"[2.5360827445786214, 2.747047791120367, 1.280600392191925, 1.8697102866687938]"
3,0.0209,2,24,0.43547234,0.1057427,0.43533183,True,"[2.542911699611486, 2.7471052650916175, 1.3096784646237905, 1.9014639251350933]"
3,0.0209,2,25,0.43568303,0.10669111,0.4389652,True,"[2.547256410426639, 2.7486824270803982, 1.3284295207826189, 1.930348049614898]"
3,0.0209,2,26,0.43706292,0.10834895,0.44539018,True,"[2.5554571117488187, 2.7501478062428184, 1.3581929775658463, 1.9902537198922823]"
3,0.0209,2,27,0.43547311,0.10574791,0.43537601,True,"[2.5430396422087864, 2.747226278911532, 1.3092830185518056, 1.9024819276969585]"
3,0.0209,2,28,0.43606465,0.10739755,0.44152216,True,"[2.5511546742340245, 2.748485721146777, 1.3407341407563957, 1.9530822693125842]"
3,0.0209,2,29,0.48744219,0.07453325,0.35270535,True,"[2.0497139841948533, 3.831659502202243, 1.3952563359079282, -0.4442541407636835]"
3,0.0209,2,30,0.49088589,0.07822698,0.39376878,True,"[2.781009147300481, 2.9451930545796063, 1.0951357318100476, 3.2899312404699144]"
3,0.0209,2,31,0.48138447,0.08345988,0.36811374,True,"[2.629163710314002, -0.2715856060238975, 0.8628937617882432, 2.124311396491866]"
3,0.0209,2,32,0.43547572,0.10579324,0.43554645,True,"[2.5432822880389483, 2.7473327284302784, 1.310289262543273, 1.903786408046134]"
3,0.0209,2,33,0.44466762,0.09646635,0.40456396,True,"[2.4960884285282194, 2.7454484890852875, 1.1295196507591372, 1.7215554456751097]"
3,0.0209,2,34,0.4793547,0.08159114,0.39004476,True,"[2.7577247017356483, 2.935131719857616, 1.0439489202611572, 2.82342554045622]"
3,0.0209,2,35,0.4848808,0.07478645,0.34321561,True,"[1.9426194614998054, 0.8123372281601171, 1.659752792964656, -0.4839330156795833]"
3,0.0209,2,36,0.50546124,0.06844556,0.33493056,True,"[2.7571312684556273, 2.95294958717016, 0.8183443191771745, 1.8392604071005623]"
3,0.0209,2,37,0.5362841,0.06247288,0.34848125,True,"[3.392034715369561, 2.973249203825936, -0.7503699180629921, 2.405218540812219]"
3,0.0209,2,38,0.47689293,0.08096927,0.38366605,True,"[2.744130562914336, 2.9300928091072636, 0.965774373073055, 2.634123210061394]"
3,0.0209,2,39,0.43548203,0.10534659,0.43388451,True,"[2.540961905876889, 2.7466667196451255, 1.3016411854743763, 1.8907599773487842]"
3,0.0209,2,40,0.49976509,0.0717487,0.33896172,True,"[2.7334270227510626, 2.9249684621189598, 0.8105003069564204, 1.9097570194121427]"
3,0.021,2,1,0.43808298,0.10729787,0.44330122,True,"[2.553872707324182, -0.3866087835818877, 1.3287122458618927, 1.9755186021021238]"
3,0.021,2,2,0.48894127,0.07428149,0.33705339,True,"[1.9026025051554334, 0.857342762098337, 1.7577642278136745, -0.5170355947720886]"
3,0.021,2,3,0.58481976,0.05296065,0.31342252,True,"[1.2937509789305697, 1.5078069428680942, 1.1380079413200248, 1.5197699225650774]"
3,0.021,2,4,0.43682034,0.10546877,0.43530609,True,"[2.5426518995279084, 2.745821701344086, 1.299549925590322, 1.8898600858245136]"
3,0.021,2,5,0.43805999,0.10793709,0.44484094,True,"[2.554856661514652, 2.750096813546266, 1.3501615896453019, 1.969574124418908]"
3,0.021,2,6,0.49126363,0.07346087,0.32806372,True,"[5.011781969725205, 0.8862120543763518, 1.8018154935620754, -0.5619838587645656]"
3,0.021,2,7,0.43686725,0.10610313,0.43753565,True,"[2.5447862086684854, 2.7457547838422514, 1.3147838360708017, 1.9023772143057849]"
3,0.021,2,8,0.49353511,0.07976583,0.39203467,True,"[2.781841571213094, 2.9571202767166405, 1.2157194453924591, 3.0630408395512116]"
3,0.021,2,9,0.74086884,0.04456916,0.23439786,True,"[4.052139862350168, 1.2592994196984701, 1.3880544348228838, 1.937651235102218]"
3,0.021,2,10,0.44507666,0.11010702,0.45396801,True,"[2.575371379270401, 2.7581126659076367, 1.3939079269034265, 2.1087425182695525]"
3,0.021,2,11,0.43681799,0.10565209,0.43620359,True,"[2.5435598367127716, 2.7477222546121025, 1.3039377114891009, 1.897782954288183]"
3,0.021,2,12,0.43784156,0.10770641,0.44328595,True,"[-0.5875020442476141, -0.39266555278068593, 1.3615898595833464, 1.9417102271255007]"
3,0.021,2,13,0.4781739,0.08074778,0.38007243,True,"[2.735123860378767, 2.92673225658556, 0.9378962766722331, 2.5184543751876824]"
3,0.021,2,14,0.43730939,0.10681851,0.44086878,True,"[2.5503027301461754, 2.750246738942358, 1.3210702904764011, 1.9437008505067028]"
3,0.021,2,15,0.44039073,0.10842846,0.44809593,True,"[2.55998469953714, -0.38494824317082565, 1.3427259822364397, 2.035468076169308]"
3,0.021,2,16,0.4793086,0.08068114,0.38812627,True,"[2.7542253517903053, -0.20578647762342345, 0.9864988562050706, 2.7497243411512162]"
3,0.021,2,17,0.43710048,0.10408937,0.43046896,True,"[2.5358121515110237, 2.7456191512755734, 1.2726274370869572, 1.856311502005002]"
3,0.021,2,18,0.44375366,0.09745503,0.40716795,True,"[2.509768118206095, 2.742140728424513, 1.158042143248062, 1.718518704088691]"
3,0.021,2,19,0.56027051,0.0550112,0.26430668,True,"[1.3966398312801909, 2.73257902969844, -0.6342177725950029, 1.296826367186847]"
3,0.021,2,20,0.48498383,0.07911636,0.35222627,True,"[2.448288058064011, -0.3770606193802121, 0.8062190561380127, 1.5297057500890179]"
3,0.021,2,21,0.43702895,0.10652242,0.43941736,True,"[2.548290671316454, 2.7490162511399667, 1.3228955329628753, 1.9227978595650486]"
3,0.021,2,22,0.4368354,0.10579446,0.4367742,True,"[2.544301176957116, -0.39338946632722777, 1.3067838383275427, 1.9025607722171498]"
3,0.021,2,23,0.43721805,0.10393618,0.4296664,True,"[2.534257805926419, 2.7439160855790794, 1.2725564144423542, 1.846103781609661]"
3,0.021,2,24,0.43685095,0.10502016,0.43366573,True,"[2.5399265646015587, 2.745848016219194, 1.2941145416814277, 1.8748507164154973]"
3,0.021,2,25,0.43723798,0.10693946,0.44110966,True,"[-0.5920164201782043, -0.3922033020858574, 1.329084205422241, 1.9372967287911673]"
3,0.021,2,26,0.43907703,0.10877279,0.44802512,True,"[2.557572222748639, 2.7492515548249057, 1.3660626074984261, 1.996474140856607]"
3,0.021,2,27,0.43681028,0.10559406,0.43591423,True,"[2.543032907086494, 2.74740395190051, 1.3045876489341253, 1.8934910833003948]"
3,0.021,2,28,0.43719357,0.10674625,0.44050333,True,"[2.5483768731223044, 2.74864617164439, 1.3192436479763179, 1.9364559309957416]"
3,0.021,2,29,0.48820999,0.07499947,0.35766922,True,"[2.0652399648249204, 3.8249066973349906, 1.419928768041074, -0.4286887729752694]"
3,0.021,2,30,0.4910456,0.07806293,0.39401556,True,"[2.785181827906762, 2.9464854376859093, 1.0884874007227734, 3.2408928204389333]"
3,0.021,2,31,0.45195591,0.10133354,0.42581382,True,"[2.560672817421928, -0.3525424545925784, 1.1499146641533768, 2.070695783262357]"
3,0.021,2,32,0.43680799,0.10552609,0.43561415,True,"[2.542707122262695, 2.747061085987037, 1.3035574157709473, 1.8907021800496642]"
3,0.021,2,33,0.4576589,0.0896683,0.38372594,True,"[2.484471005514053, 2.755860249988536, 1.0069413060874894, 1.6387748685772972]"
