T,m,seed,reps,dp_cost,qaoa_cost,exact_match,gap_abs,gap_pct,opt_prob_mass,feasibility_rate,qaoa_time_s,dp_time_s,brute_cost,brute_matches_dp,n_starts,shots,weight_mode,alpha,alpha_star,surrogate_optimal,ideal_opt_mass,qaoa_evals,maxiter,evals_censored,params,uniform_opt_mass,uniform_best_cost,mass_ratio,mass_ratio_is_upper_bound,shots_cover_space
2,6,0,1,0.22472262573254953,0.2247226257325495,True,-2.7755575615628914e-17,-1.2351037428986711e-14,0.059814453125,0.31787109375,2.945048740002676,0.00016569800209254026,0.2247226257325495,True,5,4096,alphastar,0.021658937606326218,0.021658937606326218,True,0.06313463659510817,362,200,False,2.8094896;0.949850532,0.015625,0.22472262573254953,3.828125,False,True
2,6,0,2,0.22472262573254953,0.2247226257325495,True,-2.7755575615628914e-17,-1.2351037428986711e-14,0.141357421875,0.418701171875,5.930016985999828,7.831300172256306e-05,0.2247226257325495,True,5,4096,alphastar,0.021658937606326218,0.021658937606326218,True,0.13977576125631042,851,200,False,2.725482;2.94487643;0.972872523;2.67378378,0.015625,0.22472262573254953,9.046875,False,True
2,6,0,3,0.22472262573254953,0.2247226257325495,True,-2.7755575615628914e-17,-1.2351037428986711e-14,0.081298828125,0.3544921875,8.146580351000011,0.00016666600276948884,0.2247226257325495,True,5,4096,alphastar,0.021658937606326218,0.021658937606326218,True,0.09094242288905212,1000,200,True,3.87595753;2.24842321;2.83099592;0.565683791;0.580878776;1.40153172,0.015625,0.22472262573254953,5.203125,False,True
2,6,1,1,0.2810076264969501,0.2810076264969501,True,0.0,0.0,0.06005859375,0.3173828125,2.1785080560002825,8.094499935396016e-05,0.2810076264969501,True,5,4096,alphastar,0.025730118356804683,0.025730118356804683,True,0.06286893264937858,291,200,False,2.81029248;0.765232994,0.015625,0.28100762649695005,3.84375,False,True
2,6,1,2,0.2810076264969501,0.2810076264969501,True,0.0,0.0,0.13037109375,0.4287109375,8.020215661999828,0.00014784199447603896,0.2810076264969501,True,5,4096,alphastar,0.025730118356804683,0.025730118356804683,True,0.13637426630196878,955,200,False,2.72209104;2.94227823;0.648092647;1.75497204,0.015625,0.28100762649695005,8.34375,False,True
2,6,1,3,0.2810076264969501,0.2810076264969501,True,0.0,0.0,0.152099609375,0.49072265625,8.83102107400191,9.382400457980111e-05,0.2810076264969501,True,5,4096,alphastar,0.025730118356804683,0.025730118356804683,True,0.16137308534659425,1000,200,True,2.6754612;3.7705218;2.2451902;0.619328038;1.57557684;-0.259161188,0.015625,0.28100762649695005,9.734375,False,True
2,6,2,1,0.2995402179723933,0.2995402179723933,True,0.0,0.0,0.06103515625,0.316650390625,2.921375696998439,0.00019527900440152735,0.2995402179723933,True,5,4096,alphastar,0.018701985097741933,0.018701985097741933,True,0.06353820929890407,387,200,False,2.80802816;1.12008543,0.015625,0.2995402179723933,3.90625,False,True
2,6,2,2,0.2995402179723933,0.2995402179723933,True,0.0,0.0,0.13525390625,0.40966796875,8.192817000002833,8.354099554708228e-05,0.2995402179723933,True,5,4096,alphastar,0.018701985097741933,0.018701985097741933,True,0.13823575220218712,1000,200,True,2.71351332;2.94012534;0.989583472;2.76992186,0.015625,0.2995402179723933,8.65625,False,True
2,6,2,3,0.2995402179723933,0.2995402179723933,True,0.0,0.0,0.08349609375,0.3515625,9.018585427002108,9.04949993127957e-05,0.2995402179723933,True,5,4096,alphastar,0.018701985097741933,0.018701985097741933,True,0.09158600126531277,1000,200,True,3.89168751;2.18759217;2.8306844;0.694833444;0.611768921;1.56570927,0.015625,0.2995402179723933,5.34375,False,True
3,10,0,1,0.004226668082960489,0.004226668082960478,True,-1.0408340855860843e-17,-2.462540386793401e-13,0.00439453125,0.188232421875,4.318071605004661,7.807100337231532e-05,0.004226668082960478,True,5,4096,alphastar,0.02090487778781981,0.02090487778781981,True,0.005176113647669377,331,200,False,2.85467142;0.647594427,0.0009765625,0.004440786832558968,4.5,False,True
3,10,0,2,0.004226668082960489,0.004226668082960478,True,-1.0408340855860843e-17,-2.462540386793401e-13,0.003173828125,0.124755859375,14.574325705005322,6.871199730085209e-05,0.004226668082960478,True,5,4096,alphastar,0.02090487778781981,0.02090487778781981,True,0.002161641225747641,1000,200,True,2.66001883;2.90432948;5.69987646;1.05353953,0.0009765625,0.004440786832558968,3.25,False,True
3,10,0,3,0.004226668082960489,0.004226668082960478,True,-1.0408340855860843e-17,-2.462540386793401e-13,0.00732421875,0.218994140625,13.909870289004175,6.162699719425291e-05,0.004226668082960478,True,5,4096,alphastar,0.02090487778781981,0.02090487778781981,True,0.006343184586198123,1000,200,True,1.29260623;3.06335801;1.53137442;0.574860544;0.998260096;1.79152766,0.0009765625,0.004440786832558968,7.5,False,True
3,10,1,1,-0.05983493856314634,-0.05983493856314635,True,-1.3877787807814457e-17,-2.3193452088479444e-14,0.0048828125,0.19091796875,3.777975876997516,5.7181998272426426e-05,-0.05983493856314635,True,5,4096,alphastar,0.015623735343897972,0.015623735343897972,True,0.005272508947969384,412,200,False,2.85416486;0.852395871,0.0009765625,-0.059391562827536465,5.0,False,True
3,10,1,2,-0.05983493856314634,-0.05983493856314635,True,-1.3877787807814457e-17,-2.3193452088479444e-14,0.01904296875,0.270263671875,11.500861710999743,5.9612000768538564e-05,-0.05983493856314635,True,5,4096,alphastar,0.015623735343897972,0.015623735343897972,True,0.015197995616169599,1000,200,True,2.80555291;2.9738309;0.727490465;2.3022194,0.0009765625,-0.059391562827536465,19.5,False,True
3,10,1,3,-0.05983493856314634,-0.05983493856314635,True,-1.3877787807814457e-17,-2.3193452088479444e-14,0.023193359375,0.30517578125,12.968427619001886,5.714400322176516e-05,-0.05983493856314635,True,5,4096,alphastar,0.015623735343897972,0.015623735343897972,True,0.028434238159138044,1000,200,True,2.76810744;2.92141921;3.02026122;0.69484478;1.80099969;2.33294275,0.0009765625,-0.059391562827536465,23.75,False,True
3,10,2,1,-0.004368300816757986,-0.004368300816757997,True,-1.0408340855860843e-17,-2.3826978251890584e-13,0.004638671875,0.191162109375,3.825960235997627,5.7630997616797686e-05,-0.004368300816757997,True,5,4096,alphastar,0.017231279608563965,0.017231279608563965,True,0.0051838564630065885,401,200,False,2.85522697;0.826984782,0.0009765625,-0.0037652898049922437,4.75,False,True
3,10,2,2,-0.004368300816757986,-0.004368300816757997,True,-1.0408340855860843e-17,-2.3826978251890584e-13,0.012939453125,0.2646484375,11.900793478002015,6.421199941542e-05,-0.004368300816757997,True,5,4096,alphastar,0.017231279608563965,0.017231279608563965,True,0.0106707352821171,1000,200,True,2.76848334;-0.175736744;0.53656068;1.50345321,0.0009765625,-0.0037652898049922437,13.25,False,True
3,10,2,3,-0.004368300816757986,-0.004368300816757997,True,-1.0408340855860843e-17,-2.3826978251890584e-13,0.024658203125,0.32666015625,13.022474124001747,6.457899871747941e-05,-0.004368300816757997,True,5,4096,alphastar,0.017231279608563965,0.017231279608563965,True,0.025138614509487896,1000,200,True,2.76394576;2.9067167;3.01831013;0.670488766;1.73673487;1.94024561,0.0009765625,-0.0037652898049922437,25.25,False,True
4,14,0,1,-0.16647159836980444,-0.16647159836980446,True,-2.7755575615628914e-17,-1.6672859447154428e-14,0.000732421875,0.1298828125,9.576142228004755,6.710500019835308e-05,-0.16647159836980446,True,5,4096,alphastar,0.014305613012812659,0.014305613012812659,True,0.0003880489364952748,391,200,False,-0.258753188;0.603038321,6.103515625e-05,-0.1302250954906357,12.0,False,False
4,14,0,2,-0.16647159836980444,-0.16647159836980446,True,-2.7755575615628914e-17,-1.6672859447154428e-14,0.000732421875,0.1630859375,30.304530522000277,7.129000005079433e-05,-0.16647159836980446,True,5,4096,alphastar,0.014305613012812659,0.014305613012812659,True,0.0014259465342295928,967,200,False,2.86003981;3.01112906;0.593251632;2.5519684,6.103515625e-05,-0.1302250954906357,12.0,False,False
4,14,0,3,-0.16647159836980444,-0.16647159836980446,True,-2.7755575615628914e-17,-1.6672859447154428e-14,0.000244140625,0.139404296875,38.141793871996924,7.510300201829523e-05,-0.16647159836980446,True,5,4096,alphastar,0.014305613012812659,0.014305613012812659,True,0.0004355797069589953,1000,200,True,1.31051744;3.07000449;1.55531313;0.545772698;1.21493727;0.880115306,6.103515625e-05,-0.1302250954906357,4.0,False,False
4,14,1,1,-0.17414214371739756,-0.1741421437173976,True,-5.551115123125783e-17,-3.1876919650962136e-14,0.00048828125,0.1279296875,8.513841164000041,7.667700265301391e-05,-0.1741421437173976,True,5,4096,alphastar,0.018362397737345708,0.018362397737345708,True,0.0003652810334873784,343,200,False,-0.257897911;0.474882999,6.103515625e-05,-0.10024638964241336,8.0,False,False
4,14,1,2,-0.17414214371739756,-0.1741421437173976,True,-5.551115123125783e-17,-3.1876919650962136e-14,0.000732421875,0.079345703125,27.887366919996566,7.075499888742343e-05,-0.1741421437173976,True,5,4096,alphastar,0.018362397737345708,0.018362397737345708,True,0.000704386391729279,873,200,False,3.04421786;2.68709418;2.74082846;3.37229652,6.103515625e-05,-0.10024638964241336,12.0,False,False
4,14,1,3,-0.17414214371739756,-0.1741421437173976,True,-5.551115123125783e-17,-3.1876919650962136e-14,0.000244140625,0.137451171875,41.983011497002735,7.441000343533233e-05,-0.1741421437173976,True,5,4096,alphastar,0.018362397737345708,0.018362397737345708,True,0.00033044806503014604,974,200,False,2.90996847;1.47304286;2.99376516;0.471952093;2.21029207;1.53554005,6.103515625e-05,-0.10024638964241336,4.0,False,False
4,14,2,1,-0.16633607772046605,-0.1663360777204661,True,-5.551115123125783e-17,-3.3372886983992957e-14,0.00048828125,0.122314453125,11.178686002000177,7.711799844400957e-05,-0.1663360777204661,True,5,4096,alphastar,0.015002303439014993,0.015002303439014993,True,0.0003683634124053491,410,200,False,2.88415751;0.650354186,6.103515625e-05,-0.1299580906266113,8.0,False,False
4,14,2,2,-0.16633607772046605,-0.1663360777204661,True,-5.551115123125783e-17,-3.3372886983992957e-14,0.0009765625,0.163818359375,31.624873449000006,7.400700269499794e-05,-0.1663360777204661,True,5,4096,alphastar,0.015002303439014993,0.015002303439014993,True,0.0011449694627471295,920,200,False,2.8610804;3.01253262;0.647436375;2.60899638,6.103515625e-05,-0.1299580906266113,16.0,False,False
4,14,2,3,-0.16633607772046605,-0.1602683472865276,False,0.006067730433938434,3.647873941175576,0.0,0.138671875,40.69173363599839,7.651399937458336e-05,-0.1663360777204661,True,5,4096,alphastar,0.015002303439014993,0.015002303439014993,True,0.0005055064753803329,1000,200,True,1.31202431;3.06288762;1.53266875;0.567256115;1.20941988;1.99044849,6.103515625e-05,-0.1299580906266113,4.0,True,False
